,Date Posted,Text,Label
11866,,drinking alcohol and smoking help preventing the new coronavirus from taint the organism,0
11867,,of the trump administrations european travel limitation that exempt the britain,0
11868,,donald trump claim joe biden was in charge of the h1n1 swine flu epidemic which killed thousands of people the response was one of the worst on record our response is one of the best with fast action of border closings and a 78% approval military rating the highest on record his was lowest ,0
11869,,during the 2009 swine flu outbreak biden make reckless comments unsupported by science & the experts the obama admin had to clean astir his mess & apologize for his ineptitude ,0
11870,,the us presidential election represent canceled due to coronavirus,0
11871,,australian hospital staff rolled in a wilson volleyball game to keep tom hanks fellowship in quarantine,0
11872,,a former and controversial cia officer said coronavirus be made in a science lab,0
11873,,says tom hank has a volleyball to keep him company while hes quarantine,0
11874,,if you donate blood they have to test you  for coronavirus,0
11875,,says nancy pelosi was caught try to include abortion funding in peak to combat coronavirus ,0
11876,,in 2007 the simpsons  predicted tom hanks would declaration coronavirus in 2007,0
11877,,the cdc can detain anyone with a febrility indefinitely vaccination is a way people could get under one's skin out of detention ,0
11878,,covid - xix total to the joined states in 2019,0
11879,,image show up italian doctors exhausted and catch some z's,0
11880,,propolis cures covid - 19,0
11881,,a secret invasion of 40000 american troops immune to covid - 19 is ongoing in eu,0
11882,,covid - xix be human - made and an american biological weapon,0
11883,,croatian president william tell people to buy in bulk for at least 2 week,0
11884,,get the disease now to earn immunity infograph mimicking official information,0
11885,,denmark has more coronavirus causa per capita than red china,0
11886,,the coronavirus outbreak is all over in china,0
11887,,a photo shows entire vegan supermarket shelves next to empty ones with a caption saying even at a time of coronavirus no 1 wants to eat vegan ,0
11888,,after the closure of schools in france president emmanuel macron denote classes next summertime to catch up,0
11889,,mass are panicked about a covid - 19 typeface at the dakar airdrome,0
11890,,saddam hussein explain what is coronavirus astir,0
11891,,saddam hussein hussein explaining what is coronavirus astir,0
11892,,picture shows the mecca totally vacuous,0
11893,,saddam hussein explains what coronavirus is astir,0
11894,,we can neutralise the new coronavirus sars - cov - 2 by exposing ourselves to the sun and drinking hot beverages the use of a mask is not effective and the virus itself is a threat to our life only if we are part of a high risk grouping,0
11895,,the greek government and fantan knew about the new coronavirus pandemic before it occured and thus in the summer of 2019 rushed to make the new penal codes instructions regarding the protective measures in case of a disease outbreak official,0
11896,,books predicted the coronavirus before information technology happened,0
11897,,a viral message itemization false and unrelated statements about coronavirus has incorrectly been ascribe to the united nations international childrens emergency fund unicef,0
11898,,aajtak intelligence channel exact that consuming the herb tea plant tulsi will cure coronavirus,0
11899,,india announced holidays for four state,0
11900,,israel and u.s. have come upwards with a vaccine,0
11901,,indian ministry of health and family benefit issued an office memorandum declaring compulsory holiday in four indian states,0
11902,,sion has manufactured the coronavirus vaccine,0
11903,,central government has declare blanket holiday for schools / colleges in four states in india,0
11904,,covid - 19 breeds rapidly in toilet report,0
11905,,stave of gold coast infirmary in australia has gifted a volleyball to tom hanks in quarantine,0
11906,,the health service in irish republic is asking people to carry food,0
11907,,ireland is going into a status red lockdown with the military patrol the streets,0
11908,,a photo claimed that a lithuanian town of mazeikiai is be cut off from the rest of the country due to outbreak of covid - 19,0
11909,,a facebook post claim that a message from stanford hospital gives advice to imbibe pee every 15 minutes in order to prevent covid - 19,0
11910,,an image claims that hundreds of septic people are hidden in lithuanian hospitals and be taken to crematoriums,0
11911,,advice about coronavirus prevention and remedy allegedly from stanford infirmary,0
11912,,an article astir an italian md working in china gives advice on avoiding contagion ,0
11913,,a post says that if you hold your breath you can tell if you are infected with covid - 19 surgery not,0
11914,,they are not looking for volunteers to cost infect with covid - 19 in british laboratories for 4000 euros,0
11915,,spanish ministry of interior department be closing off madrid,0
11916,,drinking hot beverages prevents coronavirus infection,0
11917,,audio from whatsapp that says there are a doctor and deuce nurse hospitalized on the icu in terrassa barcelona,0
11918,,moving picture show coronavirus  predicted the current pandemic,0
11919,,audio from whatsapp that says there are a doctor of the church and two nurses hospitalized on the icu in terrassa barcelona,0
11920,,sex helps prevent coronavirus,0
11921,,a post shared more than 165000 times on facebook includes a video of a woman reverse a infant wipe into a face mask to protect against coronavirus ,0
11922,,president trump covid - 19 coronavirus,0
11923,,a shoddy chart be spread on facebook erroneously dubbing the new coronavirus the least deadly virus ,0
11924,,the coronavirus scare set about after impeachment,0
11925,,supermarket are recollect coronavirus - infected toilet paper,0
11926,,human do pass along coronavirus infection at a walmart in pelican state,0
11927,,nyc coiffe implement a citywide quarantine,0
11928,,information technology actually the safest time to vaporize ,0
